id,lccs_class,SOC_stock,lc_full,lc_group
3910,50,125.893104553223,"Tree cover (broadleaf, evergreen)",trees
3911,210,71.1011734008789,Water,other
3912,130,75.5303573608398,Grassland,grass
3913,130,96.3593063354492,Grassland,grass
3914,130,91.6597900390625,Grassland,grass
3915,130,95.6609497070312,Grassland,grass
3916,130,98.7458114624024,Grassland,grass
3917,130,102.97713470459,Grassland,grass
3918,130,103.003227233887,Grassland,grass
3964,120,108.556610107422,Shrubland,shrub
3966,50,92.7768249511719,"Tree cover (broadleaf, evergreen)",trees
3967,50,126.866905212402,"Tree cover (broadleaf, evergreen)",trees
3968,50,114.935577392578,"Tree cover (broadleaf, evergreen)",trees
3969,130,101.708839416504,Grassland,grass
3970,130,109.23649597168,Grassland,grass
3971,130,113.082809448242,Grassland,grass
3972,130,101.331527709961,Grassland,grass
3973,130,97.1512222290039,Grassland,grass
3974,120,97.4701461791992,Shrubland,shrub
3975,120,106.38744354248,Shrubland,shrub
4025,50,77.0260467529297,"Tree cover (broadleaf, evergreen)",trees
4026,210,43.1764678955078,Water,other
4027,130,78.9705123901367,Grassland,grass
4028,50,117.976783752441,"Tree cover (broadleaf, evergreen)",trees
4029,120,119.626014709473,Shrubland,shrub
4030,130,100.218856811523,Grassland,grass
4031,120,96.8988189697266,Shrubland,shrub
4033,120,97.9628143310547,Shrubland,shrub
4086,50,115.077178955078,"Tree cover (broadleaf, evergreen)",trees
4087,120,102.048759460449,Shrubland,shrub
4088,120,103.871391296387,Shrubland,shrub
